ID1,ID2,Value,Correlation,Retention Time Difference,MZ Difference,Matched MZ Difference,Matched FormulaChange,Matched Reaction Description
548.0,1444.0,1.5447613494977614,0.999805622840804,0.0,18.0111,18.0106,(+H2O),Hydrolyzation/loss of H2O
692.0,1364.0,1.7465719963418307,-0.0307389106942195,0.9350000000000024,13.980000000000018,13.9793,(H2+O),dehydrogenation and gain  of oxygen
692.0,1523.0,1.853426244380336,0.0245827982137696,0.6600000000000001,17.026700000000005,17.0265,NH3,Add. Ions (M+NH4)
692.0,1595.0,1.75210571243137,0.8930809229202817,3.331999999999999,18.010400000000004,18.0106,(+H2O),Hydrolyzation/loss of H2O
737.0,2021.0,1.974958896307965,0.1503813097361302,0.1430000000000006,26.015600000000006,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
737.0,2114.0,1.9790912018651496,0.1415049813566297,1.5130000000000017,28.031799999999976,28.0313,(+C2H4),loss/addition of C2H4
737.0,3852.0,1.9431258064212604,0.1263794302131127,0.6780000000000008,70.04219999999998,70.0419,(+C4H6O),butyrylation
737.0,6902.0,1.9433716024496657,0.5176380848626014,2.756,161.0156,161.0146,(+C5H7NO3S),N-Acetylcysteine
744.0,1429.0,1.9516870788711744,0.99999877991995,0.2539999999999995,14.01600000000002,14.0157,(+CH2),Methylation/Demethylation
746.0,1428.0,1.6087274482817584,0.99991301195771,0.2539999999999995,14.015899999999988,14.0157,(+CH2),Methylation/Demethylation
766.0,1551.0,1.8512783192437816,0.9981808574941056,2.231,15.995300000000045,15.9949,(O),oxidation/hydroxylation
766.0,1552.0,1.7577473030373931,0.9980808341252796,1.758,15.995300000000045,15.9949,(O),oxidation/hydroxylation
902.0,1777.0,1.9922950139729267,-0.0939475239214071,1.686,18.011000000000024,18.0106,(+H2O),Hydrolyzation/loss of H2O
902.0,1778.0,1.995911141293204,0.9995581496981046,0.879999999999999,18.0111,18.0106,(+H2O),Hydrolyzation/loss of H2O
902.0,1779.0,1.993786783172673,0.9956998455691122,1.0189999999999984,18.01120000000003,18.0106,(+H2O),Hydrolyzation/loss of H2O
902.0,2424.0,1.9942859861873348,0.9999810753541004,0.7569999999999979,31.9896,31.9898,(+2O),Dihydroxylation
902.0,3464.0,1.9169334362352413,0.9997793503214386,1.3810000000000002,56.06530000000004,56.0626,(C4H8),loss of butyl
941.0,2188.0,1.6464819411269742,0.9878377523446696,1.2649999999999988,26.015199999999997,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
1101.0,2156.0,1.7687677774771564,-0.2438697832139862,2.2600000000000016,22.00559999999996,22.0055,(-CH2+2H2O),Demethylation+Dihydrolyzation
1101.0,2160.0,1.8750885499649204,0.992935709284922,1.0079999999999991,22.0059,22.0055,(-CH2+2H2O),Demethylation+Dihydrolyzation
1101.0,2790.0,1.8569928040436008,0.999809938676745,0.8889999999999993,36.02139999999997,36.0212,(2*H2O),Hydrogenation+Oxydrolysis/Ester hydrolysis on furan ring
1101.0,2791.0,1.890981171112664,0.9972126064742666,1.7029999999999994,36.0215,36.0212,(2*H2O),Hydrogenation+Oxydrolysis/Ester hydrolysis on furan ring
1364.0,1595.0,1.6217262922316469,0.4219223000902629,4.267000000000001,4.030399999999986,4.0313,(-2H2),Dihydrogenation
1523.0,1595.0,1.7389645310830013,0.4714347120521268,3.991999999999999,0.9836999999999988,0.984,(-NH2+OH),oxidativedeamination
1523.0,5028.0,1.6549095373785814,0.998442648125298,1.1920000000000002,85.09280000000001,85.0891,(+C5NH11),loss/addition of choline
1777.0,2424.0,1.9982474448999727,-0.0895248863152868,0.929000000000002,13.978599999999972,13.9793,(H2+O),dehydrogenation and gain  of oxygen
1778.0,2424.0,1.998118274902955,0.9996774410239226,0.1230000000000011,13.978499999999997,13.9793,(H2+O),dehydrogenation and gain  of oxygen
1779.0,2424.0,1.9992718315071285,0.9961021649463196,0.2620000000000004,13.978399999999963,13.9793,(H2+O),dehydrogenation and gain  of oxygen
2021.0,2114.0,1.986235478825516,0.992477768340264,1.370000000000001,2.0161999999999694,2.0157,(H2),dehydrogenation/hydrogenation
2021.0,3174.0,1.9886639628059768,0.998726399722477,1.0670000000000002,26.016899999999964,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
2021.0,3255.0,1.991641535258208,0.9769857232901512,1.8580000000000003,28.03109999999998,28.0313,(+C2H4),loss/addition of C2H4
2021.0,3256.0,1.990240501685085,0.9966508573944708,2.0730000000000004,28.031299999999987,28.0313,(+C2H4),loss/addition of C2H4
2021.0,3494.0,1.5434212776246097,-0.2212949129454838,3.367000000000001,34.00609999999995,34.0055,(+O+H2O),Oxydrolysis/Hydrogenation+Dihydroxylation
2021.0,3852.0,1.782233783596339,0.9989689239710604,0.5350000000000001,44.02659999999997,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
2021.0,4316.0,1.9924271513488736,0.996141115223722,2.695999999999998,56.0641,56.0626,(C4H8),loss of butyl
2114.0,3174.0,1.9739377695615272,0.9929841817394373,0.3030000000000008,24.000699999999995,24.0,(C2H2O-H2O),Acetylation and loss of H2O
2114.0,3255.0,1.9924093050993184,0.9950754225530488,0.4879999999999995,26.01490000000001,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
2114.0,3256.0,1.986628623728354,0.998329326338697,0.7029999999999994,26.015100000000015,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
2114.0,3852.0,1.9673948071715133,0.9960978015082992,0.8350000000000009,42.0104,42.0106,(+C2H2O),Acetylation/Deacetylation
2114.0,3859.0,1.9920021563308128,0.9934407827745364,1.3589999999999982,42.04610000000002,42.047,(3*CH2),loss of propylgroup
2114.0,4391.0,1.9892467411753856,0.998938802867923,1.700999999999997,56.06270000000001,56.0626,(C4H8),loss of butyl
2114.0,4908.0,1.975176111774939,0.9947065775271724,0.3519999999999967,70.04180000000002,70.0419,(+C4H6O),butyrylation
2114.0,5435.0,1.8513608598777824,0.9927179407112298,2.2379999999999995,85.09359999999998,85.0891,(+C5NH11),loss/addition of choline
2156.0,2790.0,1.7909355992459168,-0.2397629203860969,1.3710000000000022,14.015800000000011,14.0157,(+CH2),Methylation/Demethylation
2156.0,2791.0,1.843713460666352,-0.2661668631008785,0.5570000000000022,14.015900000000045,14.0157,(+CH2),Methylation/Demethylation
2156.0,3461.0,1.5896762961158664,-0.2597396011701016,0.532,30.0111,30.0106,(+O+CH2),Hydroxylation+methylation/Demethoxylation
2156.0,3464.0,1.7143665762055584,-0.2387440638209889,1.368000000000002,30.01120000000003,30.0106,(+O+CH2),Hydroxylation+methylation/Demethoxylation
2156.0,5918.0,1.7360565288099403,-0.2135209965943585,3.8320000000000007,100.0534,100.0524,(-C5H8O2),Loss of hydrogenatedc angelica ester group
2160.0,2790.0,1.935370771254605,0.992160203537542,0.1189999999999997,14.015499999999976,14.0157,(+CH2),Methylation/Demethylation
2160.0,2791.0,1.939341506703426,0.9844463846472176,0.6950000000000003,14.015600000000006,14.0157,(+CH2),Methylation/Demethylation
2160.0,3461.0,1.6271121163985098,0.985790859013671,0.7200000000000024,30.01079999999996,30.0106,(+O+CH2),Hydroxylation+methylation/Demethoxylation
2160.0,5918.0,1.7058349611595325,0.9954814407015572,2.5799999999999983,100.05309999999996,100.0524,(-C5H8O2),Loss of hydrogenatedc angelica ester group
2623.0,4273.0,1.517030246976126,0.1815059889847841,0.3049999999999997,42.048599999999965,42.047,(3*CH2),loss of propylgroup
2790.0,3461.0,1.6318084957021608,0.9988032836844812,0.8390000000000022,15.995299999999986,15.9949,(O),oxidation/hydroxylation
2790.0,3464.0,1.876078017363859,0.9999993847837072,0.0030000000000001,15.995400000000018,15.9949,(O),oxidation/hydroxylation
2790.0,4062.0,1.6779462897329869,0.9998210189392142,1.157,32.02710000000002,32.0263,(+H2+ OCH2)/(-CH2-H2O),hydrogenation and Methylation
2790.0,5894.0,1.877779630780816,0.9997564080688496,1.7939999999999987,85.0897,85.0891,(+C5NH11),loss/addition of choline
2790.0,6350.0,1.687605794440709,0.999503857393252,1.2049999999999983,100.05270000000002,100.0524,(-C5H8O2),Loss of hydrogenatedc angelica ester group
2791.0,3461.0,1.58634394130652,0.9999215696090364,0.0250000000000021,15.995199999999954,15.9949,(O),oxidation/hydroxylation
2791.0,3464.0,1.9012187549148765,0.9982365489881648,0.8109999999999999,15.995299999999986,15.9949,(O),oxidation/hydroxylation
2791.0,4062.0,1.6622929749796362,0.9973235812403722,0.3429999999999999,32.02699999999999,32.0263,(+H2+ OCH2)/(-CH2-H2O),hydrogenation and Methylation
2791.0,5894.0,1.9072481532708072,0.9970364718604178,2.6079999999999988,85.08959999999996,85.0891,(+C5NH11),loss/addition of choline
2791.0,6350.0,1.697952736226024,0.996012052811049,2.0189999999999984,100.05259999999998,100.0524,(-C5H8O2),Loss of hydrogenatedc angelica ester group
2885.0,3391.0,1.816783226275106,0.3089815256079998,0.4819999999999993,11.99980000000005,12.0,(CO-O/CH2-H2),addition of CO and dehydroxylation /Methylation and dehydrogenation
3174.0,3255.0,1.9798837188230192,0.976425750536166,0.7910000000000004,2.0142000000000166,2.0157,(H2),dehydrogenation/hydrogenation
3174.0,3256.0,1.983965547875199,0.998039930148944,1.0060000000000002,2.0144000000000237,2.0157,(H2),dehydrogenation/hydrogenation
3174.0,3852.0,1.987153985720439,0.9994413399819512,0.532,18.00970000000001,18.0106,(+H2O),Hydrolyzation/loss of H2O
3174.0,4230.0,1.9798460675808576,0.998923950560662,1.166999999999998,28.029600000000016,28.0313,(+C2H4),loss/addition of C2H4
3174.0,4316.0,1.9807061785319904,0.9974481613668892,1.6289999999999978,30.047200000000032,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
3174.0,4541.0,1.56865787688531,0.998023930475421,1.9280000000000008,36.02120000000002,36.0212,(2*H2O),Hydrogenation+Oxydrolysis/Ester hydrolysis on furan ring
3174.0,5259.0,1.9729791407857928,0.9869201180908376,1.869,56.0609,56.0626,(C4H8),loss of butyl
3174.0,5261.0,1.984721586995979,0.9997903755614512,2.030999999999999,56.06270000000001,56.0626,(C4H8),loss of butyl
3255.0,3852.0,1.9767792612083173,0.9826583284746748,1.3230000000000004,15.995499999999993,15.9949,(O),oxidation/hydroxylation
3255.0,3859.0,1.992689978473458,0.9772483657315982,0.8709999999999987,16.031200000000013,16.0314,(+H2+CH2),hydrogenation and Methylation
3255.0,4230.0,1.9821599784499773,0.9849444353995976,0.3759999999999976,26.0154,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
3255.0,4316.0,1.9936620990774068,0.9890956373602768,0.8379999999999974,28.033000000000012,28.0313,(+C2H4),loss/addition of C2H4
3255.0,4391.0,1.9936234555244208,0.9973564148975304,1.2129999999999974,30.047799999999995,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
3255.0,4908.0,1.9852884433367848,0.9796441890689926,0.1360000000000027,44.02690000000001,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
3255.0,5324.0,1.9960268433953503,0.9881141771976684,1.3539999999999992,56.06189999999998,56.0626,(C4H8),loss of butyl
3256.0,3852.0,1.9816421324704323,0.9992626025193158,1.5380000000000005,15.995299999999986,15.9949,(O),oxidation/hydroxylation
3256.0,3859.0,1.987790819577292,0.9983782828139128,0.6559999999999988,16.031000000000006,16.0314,(+H2+CH2),hydrogenation and Methylation
3256.0,4230.0,1.9851543380665928,0.9998556756384472,0.1609999999999978,26.015199999999997,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
3256.0,4316.0,1.9938014240358293,0.9999592042366776,0.6229999999999976,28.03280000000001,28.0313,(+C2H4),loss/addition of C2H4
3256.0,4391.0,1.9899561424881909,0.9955731016480658,0.9979999999999976,30.04759999999999,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
3256.0,4541.0,1.509638799198543,0.9955274686797722,2.934000000000001,34.0068,34.0055,(+O+H2O),Oxydrolysis/Hydrogenation+Dihydroxylation
3256.0,4908.0,1.9894268282635603,0.9989685541192534,0.3510000000000026,44.026700000000005,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
3256.0,5324.0,1.991975957660045,0.9999849880842636,1.1389999999999991,56.06169999999997,56.0626,(C4H8),loss of butyl
3391.0,4273.0,1.59837908573556,0.9999201093495236,0.1580000000000012,24.00129999999996,24.0,(C2H2O-H2O),Acetylation and loss of H2O
3417.0,4011.0,1.905220013205532,0.9962197127245862,0.0,15.994899999999973,15.9949,(O),oxidation/hydroxylation
3417.0,5052.0,1.8896824406502013,0.999774246812164,0.455,44.025499999999965,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
3417.0,5593.0,1.6745971414494294,0.9991474056445836,0.4539999999999997,60.02169999999995,60.0211,(OCH2+OCH2),di-methoxylation
3461.0,4062.0,1.74045550938797,0.9979544841310568,0.3179999999999978,16.031800000000032,16.0314,(+H2+CH2),hydrogenation and Methylation
3461.0,5918.0,1.840056483576601,0.9966993310925628,3.3000000000000007,70.04230000000001,70.0419,(+C4H6O),butyrylation
3461.0,6350.0,1.7367357444456446,0.9968710484011096,2.0440000000000005,84.05740000000003,84.0575,(-C5H8O),Deisopentenyloxy
3464.0,5918.0,1.5065879272703628,0.9994327484026264,2.463999999999998,70.04219999999998,70.0419,(+C4H6O),butyrylation
3817.0,3911.0,1.7381814650151155,0.949976144027554,0.0259999999999998,1.9793000000000236,1.9793,(-CH2+O),Demethylation -Hydroxylation
3817.0,4394.0,1.712157075795917,0.9463726144457691,0.7639999999999993,15.01060000000001,15.0109,(+NH),addition of NH
3817.0,4803.0,1.8711616691341173,0.9458680563016216,0.1490000000000009,25.9794,25.9792,(+CO-H2),addition of CO and dehydrogenation
3817.0,5028.0,1.7209762107326707,0.944709936317254,0.4499999999999993,31.990200000000016,31.9898,(+2O),Dihydroxylation
3818.0,3911.0,1.7708058168516172,0.8638590382304522,0.2630000000000017,1.979199999999992,1.9793,(-CH2+O),Demethylation -Hydroxylation
3818.0,4394.0,1.608187788736239,0.8564439129149797,0.4749999999999978,15.01049999999998,15.0109,(+NH),addition of NH
3818.0,4803.0,1.8706535184617623,0.8558866581279131,0.1400000000000005,25.979299999999967,25.9792,(+CO-H2),addition of CO and dehydrogenation
3818.0,5028.0,1.766095577084807,0.8554260678222246,0.1609999999999978,31.990099999999984,31.9898,(+2O),Dihydroxylation
3852.0,3942.0,1.5239548463431003,0.9991317496354836,0.945999999999998,2.0153000000000247,2.0157,(H2),dehydrogenation/hydrogenation
3852.0,4541.0,1.60395901213989,0.998312554694786,1.3960000000000008,18.011500000000012,18.0106,(+H2O),Hydrolyzation/loss of H2O
3852.0,4908.0,1.9948013392689767,0.9995569299145866,1.1869999999999976,28.03140000000002,28.0313,(+C2H4),loss/addition of C2H4
3859.0,4230.0,1.96937508962328,0.9992009472559592,0.495000000000001,9.984199999999989,9.9843,(CO-H2O),Hydrolyzation and addition of CO
3859.0,4316.0,1.9939559222572008,0.9978254761062718,0.0330000000000012,12.001800000000005,12.0,(CO-O/CH2-H2),addition of CO and dehydroxylation /Methylation and dehydrogenation
3859.0,4391.0,1.9965533556851216,0.9888143955709436,0.3419999999999987,14.016599999999984,14.0157,(+CH2),Methylation/Demethylation
3859.0,4908.0,1.976468160414204,0.999931048220183,1.0070000000000014,27.9957,27.9949,(+CO)/(+OCH2-H2),loss/addition of CO
3859.0,5393.0,1.9942674125586703,0.9627798156021992,0.754999999999999,42.04809999999998,42.047,(3*CH2),loss of propylgroup
3911.0,4803.0,1.630804847628072,0.9998710486926318,0.1230000000000011,24.00009999999997,24.0,(C2H2O-H2O),Acetylation and loss of H2O
3911.0,5028.0,1.552760456482892,0.9998333513131916,0.4239999999999995,30.010899999999992,30.0106,(+O+CH2),Hydroxylation+methylation/Demethoxylation
3911.0,5894.0,1.6015442972159677,0.999871048692632,2.914,57.02229999999997,57.0215,(+C2H3NO),glycine conjugation
3942.0,4541.0,1.83174190444907,0.996900922791878,2.3419999999999987,15.996199999999988,15.9949,(O),oxidation/hydroxylation
4011.0,5052.0,1.5893581703414563,0.9943505538540292,0.455,28.030599999999996,28.0313,(+C2H4),loss/addition of C2H4
4011.0,5593.0,1.9229020329309072,0.9963913336619148,0.4539999999999997,44.02679999999998,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
4062.0,4801.0,1.5887078948410185,0.9999847178292268,0.4720000000000013,20.026599999999974,20.0263,(+H2+ H2O),Dehydrogenation and Hydrolyzation
4062.0,5151.0,1.5995283541877805,0.9987797459500272,0.8130000000000024,30.04589999999996,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
4062.0,6350.0,1.794540196057501,0.999584456469074,2.3619999999999983,68.0256,68.0262,(+C4H4O),crotonylation
4230.0,4316.0,1.981433892968658,0.999661731792693,0.4619999999999997,2.017600000000016,2.0157,(H2),dehydrogenation/hydrogenation
4230.0,4391.0,1.970325190110655,0.9938822608358662,0.8369999999999997,4.032399999999996,4.0313,(-2H2),Dihydrogenation
4230.0,4908.0,1.9916875911189047,0.9995956956338752,0.5120000000000005,18.011500000000012,18.0106,(+H2O),Hydrolyzation/loss of H2O
4230.0,5259.0,1.9957885870166328,0.99308843653062,0.7020000000000017,28.031299999999987,28.0313,(+C2H4),loss/addition of C2H4
4230.0,5261.0,1.9869567159409989,0.9994922962847032,0.8640000000000008,28.03309999999999,28.0313,(+C2H4),loss/addition of C2H4
4230.0,5324.0,1.9739449467885497,0.999793286704456,0.9780000000000016,30.04649999999998,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
4273.0,4801.0,1.7569517752385255,0.9999921666756736,0.0489999999999994,14.015600000000006,14.0157,(+CH2),Methylation/Demethylation
4316.0,4391.0,1.9976681372297136,0.9963664744525892,0.375,2.01479999999998,2.0157,(H2),dehydrogenation/hydrogenation
4316.0,4908.0,1.9875276706243663,0.9985181316000348,0.9740000000000002,15.993899999999996,15.9949,(O),oxidation/hydroxylation
4316.0,5259.0,1.9696378151782907,0.9958032489377004,0.240000000000002,26.01369999999997,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
4316.0,5261.0,1.8423309711480813,0.9983276965683988,0.402000000000001,26.01549999999997,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
4316.0,5324.0,1.9983679546435509,0.999971976764209,0.5160000000000018,28.028899999999965,28.0313,(+C2H4),loss/addition of C2H4
4316.0,5393.0,1.9973439143032443,0.9784564513909524,0.7880000000000003,30.04629999999997,30.047,(+H2+C2H4),hydrogenation and addition of C2H4
4391.0,4908.0,1.979653152046084,0.9903973901240172,1.3490000000000002,13.979100000000017,13.9793,(H2+O),dehydrogenation and gain  of oxygen
4391.0,5259.0,1.954535175891189,0.999649887146842,0.134999999999998,23.998899999999992,24.0,(C2H2O-H2O),Acetylation and loss of H2O
4391.0,5261.0,1.99174709412184,0.9899793901905636,0.027000000000001,24.000699999999995,24.0,(C2H2O-H2O),Acetylation and loss of H2O
4391.0,5324.0,1.998306990991014,0.995921816340458,0.1410000000000018,26.014099999999985,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
4391.0,5393.0,1.998513171309281,0.9921569448880164,0.4130000000000002,28.031499999999998,28.0313,(+C2H4),loss/addition of C2H4
4394.0,5894.0,1.8260903765779768,0.9999987431469592,3.6519999999999992,43.99099999999999,43.9898,(-CO2),Decarboxylation/Carboxylation
4803.0,6350.0,1.827155566924516,0.9996274975586196,2.4480000000000004,47.98520000000002,47.9847,(+O3),Trihydroxylation/Thiol to Sulfonic acid
4914.0,7912.0,1.8550172810658223,0.9978748968388323,5.003,97.97770000000004,97.9769,(+H3PO4),addition of Phosphate and H2O
4914.0,7913.0,1.827767122627962,0.999993331906714,5.438000000000001,97.9801,97.9769,(+H3PO4),addition of Phosphate and H2O
5028.0,5151.0,1.576361524349474,0.9987951206368872,0.4260000000000019,3.994699999999966,3.9949,(H2O-CH2),Hydrolyzation and Demethylation
5028.0,6062.0,1.667467189107044,0.8708591573219578,0.0139999999999993,32.02539999999999,32.0263,(+H2+ OCH2)/(-CH2-H2O),hydrogenation and Methylation
5052.0,5593.0,1.8314905403267885,0.9990366878177284,0.0010000000000003,15.996199999999988,15.9949,(O),oxidation/hydroxylation
5052.0,6439.0,1.9198885798414511,0.994880837944737,0.4089999999999998,44.0274,44.0263,(+H2+ C2H2O),Acetylation and hydrogenation
5052.0,6942.0,1.6416447629273017,0.9873393237089286,0.4080000000000003,60.02160000000004,60.0211,(OCH2+OCH2),di-methoxylation
5259.0,5324.0,1.9635638079656808,0.9951972547116832,0.2759999999999998,2.015199999999993,2.0157,(H2),dehydrogenation/hydrogenation
5259.0,5393.0,1.9588011015167728,0.9931529430323798,0.5479999999999983,4.032600000000002,4.0313,(-2H2),Dihydrogenation
5259.0,6103.0,1.982680588831148,0.9982962456367912,0.2650000000000005,26.0163,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
5261.0,5324.0,1.9922313814333368,0.9986639407079286,0.1140000000000007,2.01339999999999,2.0157,(H2),dehydrogenation/hydrogenation
5261.0,5393.0,1.8451919472381249,0.964938883514891,0.3859999999999992,4.030799999999999,4.0313,(-2H2),Dihydrogenation
5261.0,6103.0,1.9681621735302064,0.9784765387768996,0.1030000000000015,26.0145,26.015,(+C2H2)/ (+C2H2O-O),Acetylation and  loss of OH
5324.0,5393.0,1.996807385949059,0.9772129509833604,0.2719999999999984,2.017400000000009,2.0157,(H2),dehydrogenation/hydrogenation
5324.0,5951.0,1.871118872969915,0.9999599703097636,0.1649999999999991,20.02800000000002,20.0263,(+H2+ H2O),Dehydrogenation and Hydrolyzation
5324.0,5952.0,1.984835066421124,0.9974659570793344,0.6640000000000015,20.0283,20.0263,(+H2+ H2O),Dehydrogenation and Hydrolyzation
5324.0,6103.0,1.9501069157155524,0.9878049940812836,0.0109999999999992,24.001100000000008,24.0,(C2H2O-H2O),Acetylation and loss of H2O
5393.0,5951.0,1.8592092926639907,0.9762886377167947,0.1069999999999993,18.01060000000001,18.0106,(+H2O),Hydrolyzation/loss of H2O
5393.0,5952.0,1.987550307586209,0.959635404233554,0.936,18.010899999999992,18.0106,(+H2O),Hydrolyzation/loss of H2O
5393.0,6103.0,1.950377741012824,0.998207446511416,0.2829999999999977,21.9837,21.9819,Na-H,Add. Ions (M+Na)
5435.0,6350.0,1.5079130959195908,0.9997546337683404,2.4480000000000004,29.973600000000037,29.9742,(+O2-H2),deoxidation and hydrogenation
5593.0,6439.0,1.7023606940040503,0.9968657519801644,0.4100000000000001,28.031200000000013,28.0313,(+C2H4),loss/addition of C2H4
