ID1,ID2,Value,Correlation,Retention Time Difference,MZ Difference
548,1444,1.5447613494977614,0.9998056228408041,0.0,18.0111
692,1364,1.7465719963418307,-0.030738910694219572,0.9350000000000023,13.980000000000018
692,1523,1.853426244380336,0.024582798213769675,0.6600000000000001,17.026700000000005
692,1595,1.75210571243137,0.8930809229202817,3.331999999999999,18.010400000000004
737,2021,1.974958896307965,0.15038130973613023,0.14300000000000068,26.015600000000006
737,2114,1.9790912018651496,0.1415049813566297,1.5130000000000017,28.031799999999976
737,3852,1.9431258064212604,0.12637943021311274,0.6780000000000008,70.04219999999998
737,6902,1.9433716024496657,0.5176380848626014,2.7560000000000002,161.0156
744,1429,1.9516870788711744,0.9999987799199499,0.25399999999999956,14.01600000000002
746,1428,1.6087274482817584,0.9999130119577101,0.25399999999999956,14.015899999999988
766,1551,1.8512783192437816,0.9981808574941057,2.231,15.995300000000043
766,1552,1.7577473030373931,0.9980808341252795,1.758,15.995300000000043
902,1777,1.9922950139729267,-0.09394752392140715,1.686,18.011000000000024
902,1778,1.995911141293204,0.9995581496981046,0.879999999999999,18.0111
902,1779,1.993786783172673,0.9956998455691122,1.0189999999999984,18.01120000000003
902,2424,1.9942859861873348,0.9999810753541005,0.7569999999999979,31.989599999999996
902,3464,1.9169334362352413,0.9997793503214386,1.3810000000000002,56.065300000000036
941,2188,1.6464819411269742,0.9878377523446696,1.2649999999999988,26.015199999999993
1101,2156,1.7687677774771564,-0.24386978321398628,2.2600000000000016,22.00559999999996
1101,2160,1.8750885499649204,0.992935709284922,1.0079999999999991,22.005899999999997
1101,2790,1.8569928040436008,0.999809938676745,0.8889999999999993,36.02139999999997
1101,2791,1.890981171112664,0.9972126064742666,1.7029999999999994,36.0215
1364,1595,1.6217262922316469,0.4219223000902629,4.267000000000001,4.030399999999986
1523,1595,1.7389645310830013,0.47143471205212684,3.991999999999999,0.9836999999999989
1523,5028,1.6549095373785814,0.998442648125298,1.1920000000000002,85.09280000000001
1777,2424,1.9982474448999727,-0.08952488631528681,0.929000000000002,13.978599999999972
1778,2424,1.998118274902955,0.9996774410239226,0.12300000000000111,13.978499999999997
1779,2424,1.9992718315071285,0.9961021649463196,0.26200000000000045,13.978399999999965
2021,2114,1.986235478825516,0.992477768340264,1.370000000000001,2.0161999999999694
2021,3174,1.9886639628059768,0.998726399722477,1.0670000000000002,26.016899999999964
2021,3255,1.991641535258208,0.9769857232901513,1.8580000000000005,28.03109999999998
2021,3256,1.990240501685085,0.9966508573944709,2.0730000000000004,28.031299999999987
2021,3494,1.5434212776246097,-0.2212949129454838,3.367000000000001,34.00609999999995
2021,3852,1.782233783596339,0.9989689239710604,0.5350000000000001,44.02659999999997
2021,4316,1.9924271513488736,0.9961411152237221,2.695999999999998,56.064099999999996
2114,3174,1.9739377695615272,0.9929841817394371,0.3030000000000008,24.000699999999995
2114,3255,1.9924093050993184,0.9950754225530489,0.48799999999999955,26.01490000000001
2114,3256,1.986628623728354,0.998329326338697,0.7029999999999994,26.015100000000018
2114,3852,1.9673948071715135,0.9960978015082992,0.8350000000000009,42.010400000000004
2114,3859,1.9920021563308128,0.9934407827745364,1.3589999999999982,42.046100000000024
2114,4391,1.9892467411753856,0.998938802867923,1.700999999999997,56.06270000000001
2114,4908,1.975176111774939,0.9947065775271724,0.35199999999999676,70.04180000000002
2114,5435,1.8513608598777824,0.9927179407112298,2.2379999999999995,85.09359999999998
2156,2790,1.7909355992459168,-0.23976292038609695,1.3710000000000022,14.015800000000013
2156,2791,1.843713460666352,-0.2661668631008785,0.5570000000000022,14.015900000000045
2156,3461,1.5896762961158664,-0.25973960117010164,0.532,30.0111
2156,3464,1.7143665762055584,-0.23874406382098898,1.368000000000002,30.01120000000003
2156,5918,1.7360565288099403,-0.21352099659435858,3.8320000000000007,100.05340000000001
2160,2790,1.935370771254605,0.992160203537542,0.11899999999999977,14.015499999999975
2160,2791,1.939341506703426,0.9844463846472175,0.6950000000000003,14.015600000000006
2160,3461,1.6271121163985098,0.985790859013671,0.7200000000000024,30.01079999999996
2160,5918,1.7058349611595325,0.9954814407015572,2.5799999999999983,100.05309999999997
2623,4273,1.517030246976126,0.18150598898478415,0.3049999999999997,42.048599999999965
2790,3461,1.6318084957021608,0.9988032836844812,0.8390000000000022,15.995299999999986
2790,3464,1.876078017363859,0.9999993847837073,0.0030000000000001137,15.995400000000018
2790,4062,1.6779462897329869,0.9998210189392142,1.157,32.02710000000002
2790,5894,1.877779630780816,0.9997564080688496,1.7939999999999987,85.0897
2790,6350,1.687605794440709,0.9995038573932521,1.2049999999999983,100.05270000000002
2791,3461,1.58634394130652,0.9999215696090363,0.02500000000000213,15.995199999999954
2791,3464,1.9012187549148765,0.9982365489881649,0.8109999999999999,15.995299999999986
2791,4062,1.6622929749796362,0.9973235812403722,0.34299999999999997,32.02699999999999
2791,5894,1.9072481532708072,0.9970364718604178,2.6079999999999988,85.08959999999996
2791,6350,1.697952736226024,0.996012052811049,2.0189999999999984,100.05259999999998
2885,3391,1.816783226275106,0.3089815256079998,0.4819999999999993,11.99980000000005
3174,3255,1.9798837188230192,0.9764257505361659,0.7910000000000004,2.0142000000000166
3174,3256,1.983965547875199,0.9980399301489441,1.0060000000000002,2.0144000000000233
3174,3852,1.987153985720439,0.9994413399819512,0.532,18.00970000000001
3174,4230,1.9798460675808576,0.9989239505606619,1.166999999999998,28.029600000000016
3174,4316,1.9807061785319904,0.9974481613668892,1.6289999999999978,30.047200000000032
3174,4541,1.56865787688531,0.998023930475421,1.9280000000000008,36.02120000000002
3174,5259,1.9729791407857928,0.9869201180908375,1.8689999999999998,56.060900000000004
3174,5261,1.984721586995979,0.9997903755614511,2.030999999999999,56.06270000000001
3255,3852,1.9767792612083173,0.9826583284746748,1.3230000000000004,15.995499999999993
3255,3859,1.992689978473458,0.9772483657315982,0.8709999999999987,16.031200000000013
3255,4230,1.9821599784499773,0.9849444353995976,0.37599999999999767,26.0154
3255,4316,1.9936620990774068,0.9890956373602767,0.8379999999999974,28.033000000000015
3255,4391,1.9936234555244212,0.9973564148975305,1.2129999999999974,30.047799999999995
3255,4908,1.9852884433367848,0.9796441890689926,0.13600000000000279,44.02690000000001
3255,5324,1.9960268433953503,0.9881141771976683,1.3539999999999992,56.06189999999998
3256,3852,1.9816421324704323,0.9992626025193158,1.5380000000000003,15.995299999999986
3256,3859,1.987790819577292,0.9983782828139129,0.6559999999999988,16.031000000000006
3256,4230,1.9851543380665932,0.9998556756384471,0.1609999999999978,26.015199999999993
3256,4316,1.9938014240358293,0.9999592042366776,0.6229999999999976,28.03280000000001
3256,4391,1.9899561424881909,0.9955731016480658,0.9979999999999976,30.04759999999999
3256,4541,1.509638799198543,0.9955274686797722,2.934000000000001,34.0068
3256,4908,1.9894268282635603,0.9989685541192534,0.35100000000000264,44.026700000000005
3256,5324,1.991975957660045,0.9999849880842635,1.1389999999999993,56.06169999999997
3391,4273,1.59837908573556,0.9999201093495237,0.15800000000000125,24.001299999999958
3417,4011,1.905220013205532,0.9962197127245862,0.0,15.994899999999973
3417,5052,1.8896824406502015,0.9997742468121641,0.45500000000000007,44.025499999999965
3417,5593,1.6745971414494294,0.9991474056445836,0.45399999999999974,60.02169999999995
3461,4062,1.74045550938797,0.9979544841310568,0.31799999999999784,16.031800000000032
3461,5918,1.840056483576601,0.9966993310925627,3.3000000000000007,70.04230000000001
3461,6350,1.7367357444456446,0.9968710484011096,2.0440000000000005,84.05740000000003
3464,5918,1.5065879272703628,0.9994327484026264,2.4639999999999986,70.04219999999998
3817,3911,1.7381814650151155,0.9499761440275539,0.0259999999999998,1.9793000000000234
3817,4394,1.712157075795917,0.9463726144457693,0.7639999999999993,15.01060000000001
3817,4803,1.8711616691341175,0.9458680563016216,0.1490000000000009,25.9794
3817,5028,1.7209762107326707,0.9447099363172539,0.4499999999999993,31.990200000000016
3818,3911,1.7708058168516172,0.8638590382304522,0.2630000000000017,1.9791999999999916
3818,4394,1.608187788736239,0.8564439129149797,0.47499999999999787,15.010499999999979
3818,4803,1.8706535184617623,0.8558866581279131,0.14000000000000057,25.979299999999967
3818,5028,1.766095577084807,0.8554260678222246,0.1609999999999978,31.990099999999984
3852,3942,1.5239548463431003,0.9991317496354836,0.945999999999998,2.0153000000000247
3852,4541,1.60395901213989,0.998312554694786,1.3960000000000008,18.011500000000012
3852,4908,1.9948013392689767,0.9995569299145866,1.1869999999999976,28.03140000000002
3859,4230,1.96937508962328,0.9992009472559593,0.495000000000001,9.984199999999987
3859,4316,1.9939559222572008,0.9978254761062718,0.03300000000000125,12.001800000000003
3859,4391,1.9965533556851216,0.9888143955709435,0.34199999999999875,14.016599999999983
3859,4908,1.976468160414204,0.999931048220183,1.0070000000000014,27.9957
3859,5393,1.9942674125586703,0.9627798156021993,0.754999999999999,42.04809999999998
3911,4803,1.630804847628072,0.9998710486926318,0.12300000000000111,24.000099999999975
3911,5028,1.552760456482892,0.9998333513131916,0.4239999999999995,30.010899999999992
3911,5894,1.6015442972159677,0.999871048692632,2.9139999999999997,57.02229999999997
3942,4541,1.83174190444907,0.996900922791878,2.3419999999999987,15.996199999999988
4011,5052,1.5893581703414563,0.9943505538540292,0.45500000000000007,28.030599999999993
4011,5593,1.9229020329309072,0.9963913336619147,0.45399999999999974,44.02679999999998
4062,4801,1.5887078948410185,0.9999847178292267,0.4720000000000013,20.026599999999974
4062,5151,1.5995283541877805,0.9987797459500272,0.8130000000000024,30.04589999999996
4062,6350,1.794540196057501,0.9995844564690739,2.3619999999999983,68.0256
4230,4316,1.981433892968658,0.999661731792693,0.46199999999999974,2.017600000000016
4230,4391,1.970325190110655,0.9938822608358662,0.8369999999999997,4.0323999999999955
4230,4908,1.9916875911189051,0.9995956956338751,0.5120000000000005,18.011500000000012
4230,5259,1.9957885870166328,0.9930884365306201,0.7020000000000017,28.031299999999987
4230,5261,1.9869567159409989,0.9994922962847033,0.8640000000000008,28.03309999999999
4230,5324,1.9739449467885497,0.9997932867044559,0.9780000000000015,30.04649999999998
4273,4801,1.7569517752385255,0.9999921666756735,0.04899999999999949,14.015600000000006
4316,4391,1.9976681372297136,0.9963664744525892,0.375,2.0147999999999797
4316,4908,1.9875276706243663,0.9985181316000348,0.9740000000000002,15.993899999999996
4316,5259,1.9696378151782907,0.9958032489377003,0.240000000000002,26.01369999999997
4316,5261,1.8423309711480813,0.9983276965683988,0.402000000000001,26.015499999999975
4316,5324,1.9983679546435509,0.999971976764209,0.5160000000000018,28.028899999999965
4316,5393,1.9973439143032443,0.9784564513909524,0.7880000000000003,30.046299999999974
4391,4908,1.979653152046084,0.9903973901240171,1.3490000000000002,13.979100000000017
4391,5259,1.954535175891189,0.999649887146842,0.134999999999998,23.998899999999992
4391,5261,1.99174709412184,0.9899793901905637,0.027000000000001023,24.000699999999995
4391,5324,1.998306990991014,0.9959218163404581,0.1410000000000018,26.014099999999985
4391,5393,1.998513171309281,0.9921569448880165,0.41300000000000026,28.031499999999994
4394,5894,1.8260903765779772,0.9999987431469591,3.6519999999999992,43.990999999999985
4803,6350,1.8271555669245156,0.9996274975586197,2.4480000000000004,47.98520000000002
4914,7912,1.8550172810658223,0.9978748968388325,5.003,97.97770000000003
4914,7913,1.827767122627962,0.9999933319067141,5.438000000000001,97.9801
5028,5151,1.576361524349474,0.9987951206368871,0.42600000000000193,3.994699999999966
5028,6062,1.667467189107044,0.8708591573219578,0.013999999999999346,32.02539999999999
5052,5593,1.8314905403267885,0.9990366878177285,0.001000000000000334,15.996199999999988
5052,6439,1.9198885798414511,0.994880837944737,0.4089999999999998,44.0274
5052,6942,1.6416447629273017,0.9873393237089286,0.40800000000000036,60.021600000000035
5259,5324,1.9635638079656808,0.9951972547116833,0.2759999999999998,2.015199999999993
5259,5393,1.9588011015167728,0.9931529430323798,0.5479999999999983,4.032600000000002
5259,6103,1.982680588831148,0.9982962456367911,0.26500000000000057,26.0163
5261,5324,1.9922313814333372,0.9986639407079286,0.11400000000000077,2.01339999999999
5261,5393,1.8451919472381249,0.964938883514891,0.38599999999999923,4.030799999999999
5261,6103,1.9681621735302064,0.9784765387768996,0.10300000000000153,26.014499999999998
5324,5393,1.996807385949059,0.9772129509833604,0.27199999999999847,2.017400000000009
5324,5951,1.871118872969915,0.9999599703097636,0.16499999999999915,20.02800000000002
5324,5952,1.984835066421124,0.9974659570793345,0.6640000000000015,20.0283
5324,6103,1.9501069157155524,0.9878049940812837,0.010999999999999233,24.001100000000008
5393,5951,1.8592092926639907,0.9762886377167947,0.10699999999999932,18.01060000000001
5393,5952,1.987550307586209,0.9596354042335541,0.9359999999999999,18.010899999999992
5393,6103,1.950377741012824,0.9982074465114159,0.2829999999999977,21.9837
5435,6350,1.5079130959195908,0.9997546337683404,2.4480000000000004,29.973600000000033
5593,6439,1.7023606940040503,0.9968657519801644,0.41000000000000014,28.031200000000013
5593,6942,1.9460407902164376,0.992772049691962,0.4090000000000007,44.02540000000005
5660,6593,1.5002932680948988,0.9999958762161378,0.006999999999999673,30.011500000000012
5918,6350,1.889509379271432,0.9999904843110696,1.2560000000000002,14.015100000000018
6224,6726,1.84241551112382,-0.32356252046349443,1.266,15.995499999999993
6224,7148,1.8291450080203824,0.08754989713183141,0.6939999999999991,30.010699999999986
6224,7149,1.828808906998622,0.9846751948904904,0.4609999999999985,30.010800000000017
6224,7151,1.8293729869341808,-0.2962508933706114,2.5730000000000004,30.010899999999992
6224,7153,1.8143255069894708,0.7300592355108564,0.4540000000000006,30.011000000000024
6439,6942,1.8663053975868105,0.9965893836545128,0.0009999999999994458,15.994200000000035
6541,6969,1.955807421154785,0.9999999999999997,0.354000000000001,14.015300000000025
6541,6970,1.936365955411791,1.0,2.099,14.015300000000025
6593,6726,1.607661838376934,0.9997591863787412,1.309000000000001,3.994799999999998
6593,7148,1.7038279145061646,-0.26795660280285777,3.269,18.00999999999999
6593,7149,1.7551364130995335,-0.34504069911155927,3.0359999999999996,18.010100000000023
6593,7151,1.7470512403721272,0.9999705466472526,0.002000000000000668,18.010199999999998
6593,7153,1.7329352457484513,0.3845749566496519,2.1210000000000004,18.01030000000003
6593,7496,1.6092379755380446,0.9997861797782253,0.4109999999999996,30.009400000000028
6593,7498,1.575216625426045,0.999780724140264,3.7070000000000007,30.009599999999978
6593,7500,1.5946863123918753,0.9999002873365003,4.048,30.00970000000001
6664,7081,1.9734096394088216,0.9992713284464444,0.9969999999999999,14.014700000000005
6664,8974,1.6736990141805304,0.9988839146229617,3.7059999999999995,85.08710000000002
6664,10042,1.687746043359858,0.7238509142540939,3.59,143.0953
6726,7083,1.605914451192148,0.9999602943006598,3.6899999999999995,12.00060000000002
6726,7148,1.954733395254184,-0.2626423959411578,1.959999999999999,14.015199999999993
6726,7149,1.9774861658544556,-0.3636153526259655,1.7269999999999985,14.015300000000025
6726,7151,1.978354905503654,0.9995618626636559,1.3070000000000004,14.0154
6726,7153,1.962036907502577,0.3642303548721335,0.8119999999999994,14.015500000000031
6726,9239,1.8774753146043976,0.3106788431768832,0.8259999999999987,93.97350000000006
7083,7496,1.8519343814320055,0.9999481865987485,5.41,14.01400000000001
7083,7498,1.8527725664539805,0.9998099386688456,1.2919999999999998,14.01419999999996
7083,7500,1.877387989932648,0.9998596824151934,0.9510000000000005,14.014299999999992
7148,7496,1.6178685540177855,-0.263011619634739,3.6799999999999997,11.999400000000037
7148,7498,1.6555126678015726,-0.2516222950110985,0.4380000000000006,11.999599999999987
7148,7500,1.665612166958931,-0.2649180241602133,0.7789999999999999,11.999700000000018
7148,7649,1.9389988138451868,-0.26621787023176174,3.276,17.02600000000001
7148,7870,1.8838718077899408,-0.2810728017992654,0.125,26.016500000000008
7148,9239,1.911777504603904,-0.33866890323929294,1.1340000000000003,79.95830000000007
7148,10621,1.9537353321120896,0.2815445063571401,0.23300000000000054,176.03090000000003
7149,7496,1.6720428618577086,-0.3625727950302198,3.446999999999999,11.999300000000005
7149,7498,1.7000971230121888,-0.35343865869609636,0.6710000000000012,11.999499999999955
7149,7500,1.7146455285094029,-0.35716130120217743,1.0120000000000005,11.999599999999987
7149,7649,1.976506852182024,-0.35344390719126284,3.0429999999999993,17.02589999999998
7149,7870,1.8854835748931544,-0.3322968138004744,0.35800000000000054,26.016399999999976
7149,8960,1.5049531600656203,-0.3709232258734647,2.064,68.06179999999995
7149,9239,1.955922422079426,0.6772662758295362,0.9009999999999998,79.95820000000003
7149,10621,1.9696939070693988,0.999746646864772,0.0,176.0308
7151,7496,1.656850570362244,0.9995985246412858,0.41300000000000026,11.99920000000003
7151,7498,1.6840762052343266,0.9996332688376222,3.705,11.99939999999998
7151,7500,1.6967254747738307,0.9997627360610686,4.045999999999999,11.999500000000012
7151,7649,1.971470534942176,0.9998503299028348,0.009000000000000341,17.025800000000004
7151,7870,1.8786957326387677,0.9998099412230357,3.3919999999999995,26.0163
7151,9239,1.9465034260417584,0.33865206178284496,2.132999999999999,79.95810000000006
7151,10621,1.969306793855504,-0.34303005483374566,3.033999999999999,176.03070000000002
7153,7496,1.6397467800604906,0.36541069466478193,2.532,11.999099999999999
7153,7498,1.6684821960850642,0.3693592048988338,1.5860000000000003,11.999299999999948
7153,7500,1.6847516793755828,0.371517366738341,1.9269999999999996,11.99939999999998
7153,7649,1.9601510172969836,0.3756929873475645,2.128,17.025699999999972
7153,7870,1.866236053947334,0.4022958057792354,1.2729999999999997,26.01619999999997
7153,8960,1.500309824882713,0.35592149584769023,1.149000000000001,68.06159999999994
7153,9239,1.9398827161921228,0.9983268865792762,0.013999999999999346,79.95800000000003
7153,10621,1.96221672070703,0.6338583939977693,0.9149999999999991,176.0306
7496,7870,1.7015574603661174,0.9990869177278769,3.8049999999999997,14.01709999999997
7496,7953,1.7533357000637595,0.9999481865987483,4.445,17.02669999999995
7496,7954,1.6135806111440203,0.9999481865987485,5.138999999999999,17.026999999999987
7496,8960,1.7738175332700956,0.9999481865987486,1.3829999999999991,56.06249999999994
7496,9375,1.8212302955125932,0.9992083444845523,4.282,75.03259999999995
7498,7870,1.738325886688639,0.9990445092995137,0.3130000000000006,14.016900000000021
7498,7953,1.7565855099470271,0.9998099386688455,0.32699999999999996,17.0265
7498,7954,1.6301599833153215,0.9998099386688457,1.020999999999999,17.026800000000037
7498,8960,1.7559052649149367,0.9998099386688458,2.735000000000001,56.06229999999999
7498,9375,1.840010290585397,0.9996580672438532,0.1639999999999997,75.0324
7500,7870,1.7439135075394572,0.9993298692125856,0.6539999999999999,14.01679999999999
7500,7953,1.761408574362244,0.9998596824151933,0.013999999999999346,17.026399999999967
7500,7954,1.6295094384779638,0.9998596824151933,0.6799999999999997,17.026700000000005
7500,8960,1.7718690960299723,0.9998596824151934,3.0760000000000005,56.06219999999996
7500,9375,1.832707368485212,0.9993073987169411,0.1769999999999996,75.03229999999996
7649,7953,1.5630140415379827,0.9997740884136989,4.041,12.000099999999975
7649,7954,1.5204451337316345,0.9997740884136991,4.734999999999999,12.000400000000013
7649,9079,1.759939500813235,0.4010454928702198,5.254999999999999,55.99040000000002
7649,9553,1.8682822794106173,0.3048156479036963,2.148999999999999,79.95590000000004
7649,9629,1.5302796896280992,0.9997357931526638,4.355,84.02250000000004
7649,10754,1.9404947756460031,-0.26621742693281497,3.2799999999999994,176.03449999999998
7649,10756,1.9430010413918857,-0.31789605892766326,2.7970000000000006,176.0349
7865,7917,1.750095429646495,0.9553365291116852,0.402000000000001,2.0143000000000484
